event	stage	breaker 1 (red)	breaker 2 (blue)	winner	battle rounds	tiebreaker	number of judges	breaker 1 vote count	breaker 2 vote count	tie vote count	tie breaker 1 vote count	tie breaker 2 vote count	tie tie vote count	judge 1 name	judge 2 name	judge 3 name	judge 4 name	judge 5 name	judge 6 name	judge 7 name	judge 8 name	judge 9 name	j1vote	j2vote	j3vote	j4vote	j5vote	j6vote	j7vote	j8vote	j9vote	tiej1vote	tiej2vote	tiej3vote	tiej4vote	tiej5vote	tiej6vote	tiej7vote	tiej8vote	tiej9vote
Red Bull BC One World Final 2021	B-Boys Top 16 Knockout	Phil Wizard	Nori	Phil Wizard		no	5	5	0	0				Kleju	Sarah Bee	Menno	Beta	El Niño					red	red	red	red	red													
Red Bull BC One World Final 2021	B-Boys Top 16 Knockout	Lagaet	Bart	Bart		no	5	2	3	0				Kleju	Sarah Bee	Menno	Beta	El Niño					red	red	blue	blue	blue													
Red Bull BC One World Final 2021	B-Boys Top 16 Knockout	Xak	Lee	Lee		no	5	1	4	0				Kleju	Sarah Bee	Menno	Beta	El Niño					blue	blue	blue	red	blue													
Red Bull BC One World Final 2021	B-Boys Top 16 Knockout	TawfiQ	Gun	TawfiQ		no	5	3	2	0				Kleju	Sarah Bee	Menno	Beta	El Niño					blue	red	red	red	blue													
Red Bull BC One World Final 2021	B-Girls Top 16 Knockout	Logistx	Vavi	Logistx		no	5	5	0	0				Kleju	Sarah Bee	Menno	Beta	El Niño					red	red	red	red	red													
Red Bull BC One World Final 2021	B-Girls Top 16 Knockout	Kastet	Vavi	Vavi		no	5	2	3	0				Kleju	Sarah Bee	Menno	Beta	El Niño					red	blue	blue	blue	red													
Red Bull BC One World Final 2021	B-Girls Top 16 Knockout	Logistx	Nadia	Logistx		no	5	5	0	0				Kleju	Sarah Bee	Menno	Beta	El Niño					red	red	red	red	red													
Red Bull BC One World Final 2021	B-Girls Top 16 Knockout	Paulina	Vavi	Vavi		no	5	2	3	0				Kleju	Sarah Bee	Menno	Beta	El Niño					red	blue	blue	blue	red													
Red Bull BC One World Final 2021	B-Girls Top 16 Knockout	Kastet	Ram	Kastet		no	5	5	0	0				Kleju	Sarah Bee	Menno	Beta	El Niño					red	red	red	red	red													
Red Bull BC One World Final 2021	B-Girls Top 16 Knockout	Nadia	Sidi	Nadia		no	5	5	0	0				Kleju	Sarah Bee	Menno	Beta	El Niño					red	red	red	red	red													
Red Bull BC One World Final 2021	B-Girls Top 16 Knockout	Logistx	Ayumi	Logistx		no	5	4	1	0				Kleju	Sarah Bee	Menno	Beta	El Niño					red	blue	red	red	red													
Red Bull BC One World Final 2021	B-Girls Top 16 Knockout	Madmax	Vavi	Vavi		no	5	0	5	0				Kleju	Sarah Bee	Menno	Beta	El Niño					blue	blue	blue	blue	blue													
Red Bull BC One World Final 2021	B-Girls Top 16 Knockout	Paulina	Luma	Paulina		no	5	3	2	0				Kleju	Sarah Bee	Menno	Beta	El Niño					red	red	red	blue	blue													
Red Bull BC One World Final 2021	B-Girls Top 16 Knockout	Ram	Stefani	Ram		no	5	4	1	0				Kleju	Sarah Bee	Menno	Beta	El Niño					red	red	red	blue	red													
Red Bull BC One World Final 2021	B-Girls Top 16 Knockout	Kastet	Carito	Kastet		no	5	5	0	0				Kleju	Sarah Bee	Menno	Beta	El Niño					red	red	red	red	red													
Red Bull BC One World Final 2021	B-Girls Top 16 Knockout	Sidi	Fanny	Sidi		no	5	3	2	0				Kleju	Sarah Bee	Menno	Beta	El Niño					red	blue	blue	red	red													
Red Bull BC One World Final 2021	B-Girls Top 16 Knockout	Ami	Nadia	Nadia		no	5	0	5	0				Kleju	Sarah Bee	Menno	Beta	El Niño					blue	blue	blue	blue	blue													
Red Bull BC One World Final 2021	B-Girls Top 16 Knockout	San Andrea	Ayumi	Ayumi		no	5	0	5	0				Kleju	Sarah Bee	Menno	Beta	El Niño					blue	blue	blue	blue	blue													
Red Bull BC One World Final 2021	B-Girls Top 16 Knockout	Logistx	Yell	Logistx		no	5	5	0	0				Kleju	Sarah Bee	Menno	Beta	El Niño					red	red	red	red	red													
JBL Unbreakable 2021	Kids Top 8 Knockout	B-Boy K.G	Anthony	Anthony		no	3	0	3	0				MG	Saidon	Simon							blue	blue	blue															
JBL Unbreakable 2021	Kids Top 8 Knockout	Mattix	Anthony	Mattix		no	3	3	0	0				MG	Saidon	Simon							red	red	red															
JBL Unbreakable 2021	Kids Top 8 Knockout	Maflex	B-Boy K.G	B-Boy K.G		no	3	1	2	0				MG	Saidon	Simon							blue	red	blue															
JBL Unbreakable 2021	Kids Top 8 Knockout	Anthony	Lil Gio	Anthony		no	3	3	0	0				MG	Saidon	Simon							red	red	red															
JBL Unbreakable 2021	Kids Top 8 Knockout	Aiko	Mattix	Mattix		no	3	0	3	0				MG	Saidon	Simon							blue	blue	blue															
JBL Unbreakable 2021	Kids Top 8 Knockout	B-Boy K.G	Djibril	B-Boy K.G		no	3	3	0	0				MG	Saidon	Simon							red	red	red															
JBL Unbreakable 2021	Kids Top 8 Knockout	Danger	Maflex	Maflex		no	3	1	2	0				MG	Saidon	Simon							blue	red	blue															
Red Bull BC One World Final 2020	B-Girls Top 8 Knockout	Madmax	Kastet	Kastet		no	5	1	4	0				Movie One	Omar	Ayumi	Lilou	AT					red	blue	blue	blue	blue													
Red Bull BC One World Final 2020	B-Girls Top 8 Knockout	Kastet	Ayane	Kastet		no	5	3	2	0				Movie One	Omar	Ayumi	Lilou	AT					red	red	blue	red	blue													
Red Bull BC One World Final 2020	B-Girls Top 8 Knockout	Madmax	Jilou	Madmax		no	5	4	1	0				Movie One	Omar	Ayumi	Lilou	AT					red	red	blue	red	red													
Red Bull BC One World Final 2020	B-Girls Top 8 Knockout	Ayane	Kami	Ayane		no	5	5	0	0				Movie One	Omar	Ayumi	Lilou	AT					red	red	red	red	red													
Red Bull BC One World Final 2020	B-Girls Top 8 Knockout	Kastet	Mess	Kastet		no	5	5	0	0				Movie One	Omar	Ayumi	Lilou	AT					red	red	red	red	red													
Red Bull BC One World Final 2020	B-Girls Top 8 Knockout	Jilou	Sina	Jilou		no	5	4	1	0				Movie One	Omar	Ayumi	Lilou	AT					red	blue	red	red	red													
Red Bull BC One World Final 2020	B-Girls Top 8 Knockout	Madmax	Sunny	Madmax		no	5	3	2	0				Movie One	Omar	Ayumi	Lilou	AT					red	red	blue	blue	red													
Red Bull BC One World Final 2020	B-Boys Top 8 Knockout	Shigekix	Alkolil	Shigekix		no	5	4	1	0				Movie One	Omar	Ayumi	Lilou	AT					red	red	red	red	blue													
Red Bull BC One World Final 2020	B-Boys Top 8 Knockout	Lil Zoo	Alkolil	Alkolil		no	5	0	5	0				Movie One	Omar	Ayumi	Lilou	AT					blue	blue	blue	blue	blue													
Red Bull BC One World Final 2020	B-Boys Top 8 Knockout	Shigekix	Vero	Shigekix		no	5	4	1	0				Movie One	Omar	Ayumi	Lilou	AT					red	red	blue	red	red													
Red Bull BC One World Final 2020	B-Boys Top 8 Knockout	Alkolil	Pac Pac	Alkolil		no	5	3	2	0				Movie One	Omar	Ayumi	Lilou	AT					red	red	red	blue	blue													
Red Bull BC One World Final 2020	B-Boys Top 8 Knockout	Lil Zoo	Philip	Lil Zoo		no	5	4	1	0				Movie One	Omar	Ayumi	Lilou	AT					blue	red	red	red	red													
Red Bull BC One World Final 2020	B-Boys Top 8 Knockout	Killa-Kolya	Vero	Vero		no	5	2	3	0				Movie One	Omar	Ayumi	Lilou	AT					blue	red	blue	red	blue													
Red Bull BC One World Final 2020	B-Boys Top 8 Knockout	Shigekix	Kid Karam	Shigekix		no	5	5	0	0				Movie One	Omar	Ayumi	Lilou	AT					red	red	red	red	red													
Taipei Bboy City 2020 Fight Covid19 1vs1 Live Stream	Open Top 16 Knockout	King Bart	Four	King Bart		no	3	3	0	0				Sharp	Dyzee	Krishna							red	red	red															
Taipei Bboy City 2020 Fight Covid19 1vs1 Live Stream	Open Top 16 Knockout	Four	Yoga	Four		no	3	3	0	0				Sharp	Dyzee	Krishna							red	red	red															
Taipei Bboy City 2020 Fight Covid19 1vs1 Live Stream	Open Top 16 Knockout	KennyG	King Bart	King Bart		no	3	1	2	0				Sharp	Dyzee	Krishna							blue	red	blue															
Taipei Bboy City 2020 Fight Covid19 1vs1 Live Stream	Open Top 16 Knockout	Yoga	Lian	Yoga		no	3	2	0	1				Sharp	Dyzee	Krishna							tie	red	red															
Taipei Bboy City 2020 Fight Covid19 1vs1 Live Stream	Open Top 16 Knockout	RM	Four	Four		no	3	0	3	0				Sharp	Dyzee	Krishna							blue	blue	blue															
Taipei Bboy City 2020 Fight Covid19 1vs1 Live Stream	Open Top 16 Knockout	King Bart	ShowMilk	King Bart		no	3	2	1	0				Sharp	Dyzee	Krishna							blue	red	red															
Taipei Bboy City 2020 Fight Covid19 1vs1 Live Stream	Open Top 16 Knockout	KennyG	Sprite	KennyG		no	3	3	0	0				Sharp	Dyzee	Krishna							red	red	red															
Taipei Bboy City 2020 Fight Covid19 1vs1 Live Stream	Open Top 16 Knockout	Lian	Shao	Lian		no	3	2	1	0				Sharp	Dyzee	Krishna							red	red	blue															
Taipei Bboy City 2020 Fight Covid19 1vs1 Live Stream	Open Top 16 Knockout	WillyRoc	Yoga	Yoga		no	3	1	2	0				Sharp	Dyzee	Krishna							blue	blue	red															
Taipei Bboy City 2020 Fight Covid19 1vs1 Live Stream	Open Top 16 Knockout	Four	Quake	Four		no	3	2	0	1				Sharp	Dyzee	Krishna							tie	red	red															
Taipei Bboy City 2020 Fight Covid19 1vs1 Live Stream	Open Top 16 Knockout	RM	Hertz	RM		no	3	3	0	0				Sharp	Dyzee	Krishna							red	red	red															
Taipei Bboy City 2020 Fight Covid19 1vs1 Live Stream	Open Top 16 Knockout	ShowMilk	Saru	ShowMilk		no	3	2	1	0				Sharp	Dyzee	Krishna							red	red	blue															
Taipei Bboy City 2020 Fight Covid19 1vs1 Live Stream	Open Top 16 Knockout	Lilma	King Bart	King Bart		no	3	1	2	0				Sharp	Dyzee	Krishna							red	blue	blue															
Taipei Bboy City 2020 Fight Covid19 1vs1 Live Stream	Open Top 16 Knockout	Sprite	QD	Sprite		no	3	2	1	0				Sharp	Dyzee	Krishna							red	red	blue															
Taipei Bboy City 2020 Fight Covid19 1vs1 Live Stream	Open Top 16 Knockout	KennyG	Jhao	KennyG		no	3	3	0	0				Sharp	Dyzee	Krishna							red	red	red															
Groove E Session	B-Girls Top 8 Knock-Out	Kastet	Ami	Ami		no	3	0	3	0				Movie One	Roxy	Nadia							blue	blue	blue															
Groove E Session	B-Girls Top 8 Knock-Out	San Andrea	Ami	Ami		no	3	1	2	0				Movie One	Roxy	Nadia							blue	red	blue															
Groove E Session	B-Girls Top 8 Knock-Out	Ayane	Kastet	Kastet		no	3	0	3	0				Movie One	Roxy	Nadia							blue	blue	blue															
Groove E Session	B-Girls Top 8 Knock-Out	Yell	Ami	Ami		no	3	0	3	0				Movie One	Roxy	Nadia							blue	blue	blue															
Groove E Session	B-Girls Top 8 Knock-Out	Kate	San Andrea	San Andrea		no	3	0	3	0				Movie One	Roxy	Nadia							blue	blue	blue															
Groove E Session	B-Girls Top 8 Knock-Out	Jilou	Kastet	Kastet		no	3	0	3	0				Movie One	Roxy	Nadia							blue	blue	blue															
Groove E Session	B-Girls Top 8 Knock-Out	Ayane	Carito	Ayane		no	3	2	1	0				Movie One	Roxy	Nadia							red	red	blue															
Welcome 2 My Cypher	Open Top 16 Knock-Out	Matita	Jeian	Matita		no	5	3	1	1				Duzk	Machine	Artis	Anita	Renegade					red	tie	blue	red	red													
Welcome 2 My Cypher	Open Top 16 Knock-Out	Jeian	Peaky Rock	Jeian		no	3	3	0	0				Duzk	Machine	Artis							red	red	red															
Welcome 2 My Cypher	Open Top 16 Knock-Out	Matita	Salo	Matita		no	3	3	0	0				Duzk	Machine	Artis							red	red	red															
Welcome 2 My Cypher	Open Top 16 Knock-Out	Peaky Rock	Ojitos	Peaky Rock		no	3	2	1	0				Duzk	Machine	Artis							blue	red	red															
Welcome 2 My Cypher	Open Top 16 Knock-Out	Jeian	Ratin	Jeian		no	3	2	1	0				Duzk	Machine	Artis							red	blue	red															
Welcome 2 My Cypher	Open Top 16 Knock-Out	Salo	Dany Swing	Salo		no	3	2	1	0				Duzk	Machine	Artis							red	blue	red															
Welcome 2 My Cypher	Open Top 16 Knock-Out	Matita	Kieron	Matita		no	3	2	1	0				Duzk	Machine	Artis							red	red	blue															
Welcome 2 My Cypher	Open Top 16 Knock-Out	Ojitos	Nazgul	Ojitos		no	3	3	0	0				Duzk	Machine	Artis							red	red	red															
Welcome 2 My Cypher	Open Top 16 Knock-Out	Peaky Rock	Ryoji	Peaky Rock		no	3	3	0	0				Duzk	Machine	Artis							red	red	red															
Welcome 2 My Cypher	Open Top 16 Knock-Out	Ratin	Mucha	Ratin		no	3	2	1	0				Duzk	Machine	Artis							red	red	blue															
Welcome 2 My Cypher	Open Top 16 Knock-Out	Jeian	Bene	Jeian		no	3	2	1	0				Duzk	Machine	Artis							red	red	blue															
Welcome 2 My Cypher	Open Top 16 Knock-Out	Dany Swing	Flowmer	Dany Swing		no	3	3	0	0				Duzk	Machine	Artis							red	red	red															
Welcome 2 My Cypher	Open Top 16 Knock-Out	Kingzoo	Salo	Salo		no	3	1	2	0				Duzk	Machine	Artis							red	blue	blue															
Welcome 2 My Cypher	Open Top 16 Knock-Out	Kieron	Nomuf	Kieron		no	3	3	0	0				Duzk	Machine	Artis							red	red	red															
Welcome 2 My Cypher	Open Top 16 Knock-Out	Matita	James	Matita		no	3	2	1	0				Duzk	Machine	Artis							red	red	blue															
Break Free Worldwide 2020 Championship	B-Boys Top 32 Knock-Out	Mini Joe	Zip Rock	Mini Joe		no	3	3	0	0				Intact	AT	Palmer							red	red	red															
Break Free Worldwide 2020 Championship	B-Boys Top 32 Knock-Out	Zip Rock	Cheerito	Zip Rock		no	3	3	0	0				Intact	AT	Palmer							red	red	red															
Break Free Worldwide 2020 Championship	B-Boys Top 32 Knock-Out	Mini Joe	Gun	Mini Joe		no	3	3	0	0				Intact	AT	Palmer							red	red	red															
Break Free Worldwide 2020 Championship	B-Boys Top 32 Knock-Out	NoIndex	Cheerito	Cheerito		no	3	0	3	0				Intact	AT	Palmer							blue	blue	blue															
Break Free Worldwide 2020 Championship	B-Boys Top 32 Knock-Out	Exaggerate	Zip Rock	Zip Rock		no	3	0	3	0				Intact	AT	Palmer							blue	blue	blue															
Break Free Worldwide 2020 Championship	B-Boys Top 32 Knock-Out	Cis	Gun	Gun		no	3	0	3	0				Intact	AT	Palmer							blue	blue	blue															
Break Free Worldwide 2020 Championship	B-Boys Top 32 Knock-Out	Mini Joe	D-Prank	Mini Joe		no	3	3	0	0				Intact	AT	Palmer							red	red	red															
Break Free Worldwide 2020 Championship	B-Boys Top 32 Knock-Out	Elvis	Cheerito	Cheerito		no	3	0	3	0				Intact	AT	Palmer							blue	blue	blue															
Break Free Worldwide 2020 Championship	B-Boys Top 32 Knock-Out	NoIndex	Banana Joe	NoIndex		no	3	2	1	0				Intact	AT	Palmer							red	blue	red															
Break Free Worldwide 2020 Championship	B-Boys Top 32 Knock-Out	Kap	Zip Rock	Zip Rock		no	3	0	3	0				Intact	AT	Palmer							blue	blue	blue															
Break Free Worldwide 2020 Championship	B-Boys Top 32 Knock-Out	Exaggerate	OK	Exaggerate		no	3	2	1	0				Intact	AT	Palmer							red	red	blue															
Break Free Worldwide 2020 Championship	B-Boys Top 32 Knock-Out	Gun	Vicious	Gun		no	3	2	1	0				Intact	AT	Palmer							red	blue	red															
Break Free Worldwide 2020 Championship	B-Boys Top 32 Knock-Out	Cis	Nazgul	Cis		no	3	3	0	0				Intact	AT	Palmer							red	red	red															
Break Free Worldwide 2020 Championship	B-Boys Top 32 Knock-Out	Timbo	D-Prank	D-Prank		no	3	0	3	0				Intact	AT	Palmer							blue	blue	blue															
Break Free Worldwide 2020 Championship	B-Boys Top 32 Knock-Out	Lorenzo	Mini Joe	Mini Joe		no	3	0	3	0				Intact	AT	Palmer							blue	blue	blue															
Break Free Worldwide 2020 Championship	B-Boys Top 32 Knock-Out	Cheerito	Uho	Cheerito		no	3	3	0	0				Intact	AT	Palmer							red	red	red															
Break Free Worldwide 2020 Championship	B-Boys Top 32 Knock-Out	Noé	Elvis	Elvis		no	3	1	2	0				Intact	AT	Palmer							red	blue	blue															
Break Free Worldwide 2020 Championship	B-Boys Top 32 Knock-Out	Movycube	Banana Joe	Banana Joe		no	3	1	2	0				Intact	AT	Palmer							blue	red	blue															
Break Free Worldwide 2020 Championship	B-Boys Top 32 Knock-Out	NoIndex	Kirill Green	NoIndex		no	3	3	0	0				Intact	AT	Palmer							red	red	red															
Break Free Worldwide 2020 Championship	B-Boys Top 32 Knock-Out	Zip Rock	R-One	Zip Rock		no	3	3	0	0				Intact	AT	Palmer							red	red	red															
Break Free Worldwide 2020 Championship	B-Boys Top 32 Knock-Out	Leon	Kap	Kap		no	3	1	2	0				Intact	AT	Palmer							blue	blue	red															
Break Free Worldwide 2020 Championship	B-Boys Top 32 Knock-Out	Warrior	OK	OK		no	3	1	2	0				Intact	AT	Palmer							red	blue	blue															
Break Free Worldwide 2020 Championship	B-Boys Top 32 Knock-Out	Exaggerate	Lucas	Exaggerate		no	3	3	0	0				Intact	AT	Palmer							red	red	red															
Break Free Worldwide 2020 Championship	B-Boys Top 32 Knock-Out	Vicious	Gatoty	Vicious		no	3	3	0	0				Intact	AT	Palmer							red	red	red															
Break Free Worldwide 2020 Championship	B-Boys Top 32 Knock-Out	Gun	Question	Gun		no	3	3	0	0				Intact	AT	Palmer							red	red	red															
Break Free Worldwide 2020 Championship	B-Boys Top 32 Knock-Out	Nazgul	Drain	Nazgul		no	3	3	0	0				Intact	AT	Palmer							red	red	red															
Break Free Worldwide 2020 Championship	B-Boys Top 32 Knock-Out	Cis	Justice	Cis		no	3	2	1	0				Intact	AT	Palmer							red	blue	red															
Break Free Worldwide 2020 Championship	B-Boys Top 32 Knock-Out	Killa Sebi	D-Prank	D-Prank		no	3	0	3	0				Intact	AT	Palmer							blue	blue	blue															
Break Free Worldwide 2020 Championship	B-Boys Top 32 Knock-Out	Timbo	Drill One	Timbo		no	3	3	0	0				Intact	AT	Palmer							red	red	red															
Break Free Worldwide 2020 Championship	B-Boys Top 32 Knock-Out	Mathis	Mini Joe	Mini Joe		no	3	1	2	0				Intact	AT	Palmer							red	blue	blue															
Break Free Worldwide 2020 Championship	B-Boys Top 32 Knock-Out	Lorenzo	A-S	Lorenzo		no	3	3	0	0				Intact	AT	Palmer							red	red	red															
Groove E Session 2020	Invite Top 8 Knock-Out	Nasty Ray	Ratin	Nasty Ray		no	3	3	0	0				Ken Swift	Poe One	Aslan							red	red	red															
Groove E Session 2020	Invite Top 8 Knock-Out	Ratin	Thesis	Ratin		no	3	2	1	0				Ken Swift	Poe One	Aslan							red	blue	red															
Groove E Session 2020	Invite Top 8 Knock-Out	Gieras	Nasty Ray	Nasty Ray		no	3	0	3	0				Ken Swift	Poe One	Aslan							blue	blue	blue															
Groove E Session 2020	Invite Top 8 Knock-Out	Moa	Thesis	Thesis		no	3	1	2	0				Ken Swift	Poe One	Aslan							blue	red	blue															
Groove E Session 2020	Invite Top 8 Knock-Out	Shane	Ratin	Ratin		no	3	0	3	0				Ken Swift	Poe One	Aslan							blue	blue	blue															
Groove E Session 2020	Invite Top 8 Knock-Out	Uzee Rock	Nasty Ray	Nasty Ray		no	3	0	3	0				Ken Swift	Poe One	Aslan							blue	blue	blue															
Groove E Session 2020	Invite Top 8 Knock-Out	Wing Zero	Gieras	Gieras		no	3	1	2	0				Ken Swift	Poe One	Aslan							red	blue	blue															
Groove E Session 2020	Kids Top 8 Knock-Out	Malish	Grom	Grom		no	3	1	2	0				RoxRite	Shlag	Xak							blue	red	blue															
Groove E Session 2020	Kids Top 8 Knock-Out	Raptor	Tsukki	Tsukki		no	3	0	3	0				RoxRite	Shlag	Xak							blue	blue	blue															
Groove E Session 2020	Kids Top 8 Knock-Out	Grom	Lil E	Grom		no	3	3	0	0				RoxRite	Shlag	Xak							red	red	red															
Groove E Session 2020	Kids Top 8 Knock-Out	Malish	Weapon X	Malish		no	3	3	0	0				RoxRite	Shlag	Xak							red	red	red															
Groove E Session 2020	Kids Top 8 Knock-Out	Tsukki	Alexis	Tsukki		no	3	3	0	0				RoxRite	Shlag	Xak							red	red	red															
Groove E Session 2020	Kids Top 8 Knock-Out	Raptor	Gustas	Raptor		no	3	2	1	0				RoxRite	Shlag	Xak							red	red	blue															
Castle Rock Jam & Battle - Vol. 3 2020	Kids Top 8 Knock-Out	Sakul	Lee-On	Lee-On		no	5	0	5	0				Istwan	Chau-Lin	Marox	Philmo	Ibot					blue	blue	blue	blue	blue													
